Time [s],SP_AV1 [bar],SP_AV2 [mm],SP_AV3 [bar],Kp1 [N/A],Ki1 [N/A],Kd1 [N/A],Kp2 [N/A],Ki2 [N/A],Kd2 [N/A],Kp3 [N/A],Ki3 [N/A],Kd3 [N/A],S1fake [bar],S5fake [bar],S6fake [mm],AV1fake [%],AV2fake [%],AV3fake [%],S1real [bar],S2real [m3/h],S5real [bar],S6real [mm],S7real [m3/h],AV1real [%],AV2real [%],AV3real [%],QwIN [m3/h],QwOUT [m3/h],VwOUT [m3],Plant NORMALSTARTUP [1/0],Attack [1/0],Plant SHUTDOWN [1/0],Plant OFF [1/0],Plant RESTART [1/0]
6251,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.556324266,9.923641334,1.298879983,293.890556,22.69279331,86.7875,30.83333333,63.97959184,9.923641334,9.786439428,1.731092764,1,0,0,0,0
6252,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.555825253,9.943538201,1.299451144,293.890556,23.54261877,87.2125,30.93137255,63.95918367,9.943538201,9.943538201,1.731368973,1,0,0,0,0
6253,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.549597949,9.936083149,1.299838704,293.890556,22.74806532,86.83125,31.02941176,63.95918367,9.936083149,9.936083149,1.731644975,1,0,0,0,0
6254,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.548707232,9.941375739,1.300338117,293.890556,22.68980333,87.01875,31.12745098,63.93877551,9.941375739,9.941375739,1.731921125,1,0,0,0,0
6255,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.547470108,9.944403432,1.300801011,293.890556,22.52817906,86.85625,31.21568627,63.91836735,9.944403432,9.944403432,1.732197358,1,0,0,0,0
6256,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.545994415,9.94914589,1.301292524,293.8828932,22.41690996,87.05,31.31372549,63.89795918,9.94914589,10.0863478,1.732477534,1,0,0,0,0
6257,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.540843687,9.951051161,1.301597277,293.8815633,22.35842941,86.8875,31.41176471,63.89795918,9.951051161,9.974862929,1.732754614,1,0,0,0,0
6258,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.539384643,9.952303321,1.302102901,293.8815633,22.16106451,86.9,31.50980392,63.85714286,9.952303321,9.952303321,1.733031067,1,0,0,0,0
6259,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.537830878,9.955006683,1.302422061,293.8841815,22.06323104,86.9125,31.59803922,63.85714286,9.955006683,9.908127992,1.733306293,1,0,0,0,0
6260,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.53622434,9.957278508,1.302422061,293.8933415,21.95880233,86.91875,31.69607843,63.85714286,9.957278508,9.793269339,1.733578328,1,0,0,0,0
6261,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.534595994,9.959424354,1.302422061,293.8933415,21.86390621,86.93125,31.79411765,63.85714286,9.959424354,9.959424354,1.733854979,1,0,0,0,0
6262,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.533554712,9.961137431,1.302422061,293.8933415,21.77173892,86.94375,31.89215686,63.85714286,9.961137431,9.961137431,1.734131677,1,0,0,0,0
6263,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.532583057,9.962818476,1.302422061,293.8933415,21.67395717,86.95,31.98039216,63.83673469,9.962818476,9.962818476,1.734408422,1,0,0,0,0
6264,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.53170842,9.964571001,1.302422061,293.8933415,21.59277261,86.9625,32.07843137,63.83673469,9.964571001,9.964571001,1.734685215,1,0,0,0,0
6265,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.530955767,9.966165054,1.302422061,293.8936106,21.51436287,86.975,32.17647059,63.83673469,9.966165054,9.961346837,1.734961919,1,0,0,0,0
6266,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.530349062,9.967646146,1.30244469,293.8936106,21.44028963,86.9875,32.26470588,63.83673469,9.967646146,9.967646146,1.735238799,1,0,0,0,0
6267,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.529814787,9.969016444,1.30244469,293.8936106,21.36968687,86.99375,32.3627451,63.83673469,9.969016444,9.969016444,1.735515716,1,0,0,0,0
6268,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.529353409,9.970329613,1.30244469,293.8967595,21.30267819,87.00625,32.46078431,63.81632653,9.970329613,9.913948775,1.735791103,1,0,0,0,0
6269,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.528960907,9.971581469,1.30244469,293.8967595,21.24079836,87.01875,32.55882353,63.81632653,9.971581469,9.971581469,1.736068092,1,0,0,0,0
6270,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.52862843,9.972749881,1.30244469,293.897093,21.18213599,87.03125,32.64705882,63.81632653,9.972749881,9.966778586,1.736344946,1,0,0,0,0
6271,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.528341658,9.973847352,1.30244469,293.897093,21.12676484,87.0375,32.74509804,63.81632653,9.973847352,9.973847352,1.736621998,1,0,0,0,0
6272,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.528096137,9.974880886,1.30244469,293.897093,21.07451071,87.05,32.84313725,63.79591837,9.974880886,9.974880886,1.736899078,1,0,0,0,0
6273,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.527886591,9.975858293,1.30244469,293.8988146,21.02531468,87.0625,32.94117647,63.79591837,9.975858293,9.945033164,1.737175329,1,0,0,0,0
6274,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.527707539,9.97677974,1.30244469,293.8988146,20.97908743,87.06875,33.02941176,63.79591837,9.97677974,9.97677974,1.737452462,1,0,0,0,0
6275,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.527554057,9.977646118,1.302430341,293.8988146,20.93546894,87.08125,33.12745098,63.79591837,9.977646118,9.977646118,1.737729618,1,0,0,0,0
6276,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.52742279,9.978462158,1.302430341,293.8988146,20.89435777,87.09375,33.2254902,63.79591837,9.978462158,9.978462158,1.738006798,1,0,0,0,0
6277,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.527310566,9.979231292,1.302430341,293.900366,20.85562325,87.10625,33.31372549,63.7755102,9.979231292,9.951453582,1.738283227,1,0,0,0,0
6278,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.527214561,9.97995636,1.302430341,293.900366,20.81914201,87.1125,33.41176471,63.7755102,9.97995636,9.97995636,1.738560448,1,0,0,0,0
6279,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.527132399,9.980639371,1.302430341,293.9025128,20.7847799,87.125,33.48039216,63.7755102,9.980639371,9.942201065,1.73883662,1,0,0,0,0
6280,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.527062122,9.981282643,1.302430341,293.9025128,20.75239531,87.1375,33.58823529,63.7755102,9.981282643,9.981282643,1.739113878,1,0,0,0,0
6281,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.527002011,9.98188873,1.302430341,293.9025128,20.72188304,87.14375,33.67647059,63.7755102,9.98188873,9.98188873,1.739391153,1,0,0,0,0
6282,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.526950585,9.982459826,1.302430341,293.9025128,20.69313725,87.15625,33.7745098,63.75510204,9.982459826,9.982459826,1.739668443,1,0,0,0,0
6283,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.526906589,9.982997914,1.302430341,293.9025128,20.66605625,87.16875,33.87254902,63.75510204,9.982997914,9.982997914,1.739945749,1,0,0,0,0
6284,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.526868954,9.98350484,1.302430341,293.9025128,20.64054196,87.18125,33.96078431,63.75510204,9.98350484,9.98350484,1.740223069,1,0,0,0,0
6285,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.526836759,9.983982418,1.302430341,293.9026904,20.6165023,87.1875,34.05882353,63.75510204,9.983982418,9.980802502,1.740500313,1,0,0,0,0
6286,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.526809217,9.984432381,1.302430341,293.9026904,20.59385347,87.2,34.15686275,63.75510204,9.984432381,9.984432381,1.740777658,1,0,0,0,0
6287,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.526785656,9.984856323,1.302430341,293.9047094,20.57251521,87.2125,34.24509804,63.73469388,9.984856323,9.948706267,1.741054011,1,0,0,0,0
6288,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.526765501,9.985255739,1.302430341,293.9047094,20.55241153,87.21875,34.34313725,63.73469388,9.985255739,9.985255739,1.74133138,1,0,0,0,0
6289,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.526748258,9.985632043,1.302430341,293.9047094,20.53347075,87.23125,34.44117647,63.73469388,9.985632043,9.985632043,1.741608758,1,0,0,0,0
6290,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.526733508,9.985986577,1.302430341,293.9047094,20.51562554,87.24375,34.52941176,63.73469388,9.985986577,9.985986577,1.741886147,1,0,0,0,0
6291,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.52672089,9.986320604,1.302430341,293.9047094,20.49881275,87.25625,34.62745098,63.71428571,9.986320604,9.986320604,1.742163545,1,0,0,0,0
6292,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.526710096,9.986635307,1.302430341,293.9047094,20.48297263,87.2625,34.7254902,63.71428571,9.986635307,9.986635307,1.742440951,1,0,0,0,0
6293,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.526700861,9.986931805,1.302430341,293.9047094,20.46804887,87.275,34.81372549,63.71428571,9.986931805,9.986931805,1.742718366,1,0,0,0,0
6294,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.526692962,9.987211149,1.302430341,293.9047094,20.45398842,87.2875,34.91176471,63.71428571,9.987211149,9.987211149,1.742995788,1,0,0,0,0
6295,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.526686204,9.987474333,1.302430341,293.9047094,20.44074137,87.3,35.00980392,63.71428571,9.987474333,9.987474333,1.743273218,1,0,0,0,0
6296,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.526680423,9.987722293,1.302430341,293.9047094,20.42826067,87.30625,35.09803922,63.69387755,9.987722293,9.987722293,1.743550655,1,0,0,0,0
6297,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.526675478,9.987955907,1.302430341,293.9047094,20.41650199,87.31875,35.19607843,63.69387755,9.987955907,9.987955907,1.743828098,1,0,0,0,0
6298,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.526671247,9.988176007,1.302430341,293.9047094,20.40542355,87.33125,35.29411765,63.69387755,9.988176007,9.988176007,1.744105548,1,0,0,0,0
6299,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.526667628,9.988383375,1.302430341,293.9047094,20.394986,87.3375,35.38235294,63.69387755,9.988383375,9.988383375,1.744383003,1,0,0,0,0
6300,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.526664532,9.988578745,1.302430341,293.9047094,20.38515226,87.35,35.48039216,63.69387755,9.988578745,9.988578745,1.744660463,1,0,0,0,0
6301,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.526661884,9.988762814,1.302430341,293.9164986,20.37588741,87.3625,35.57843137,63.67346939,9.988762814,9.777678,1.744932065,1,0,0,0,0
6302,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.526659618,9.988936234,1.302430341,293.9205487,20.36715854,87.375,35.66666667,63.67346939,9.988936234,9.916419473,1.745207521,1,0,0,0,0
6303,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.52665768,9.989099622,1.302430341,293.9205487,20.35893463,87.38125,35.76470588,63.67346939,9.989099622,9.989099622,1.745484996,1,0,0,0,0
6304,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.526656022,9.989253558,1.302430341,293.9205487,20.35118647,87.39375,35.8627451,63.67346939,9.989253558,9.989253558,1.745762476,1,0,0,0,0
6305,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.526654603,9.989398589,1.302430341,293.9205487,20.34388655,87.40625,35.95098039,63.67346939,9.989398589,9.989398589,1.746039959,1,0,0,0,0
6306,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.52665339,9.989535229,1.302430341,293.9205487,20.33700893,87.4125,36.04901961,63.65306122,9.989535229,9.989535229,1.746317446,1,0,0,0,0
6307,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.526652352,9.989663965,1.302430341,293.9205487,20.33052919,87.425,36.14705882,63.65306122,9.989663965,9.989663965,1.746594937,1,0,0,0,0
6308,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.526651464,9.989785253,1.302430341,293.9205487,20.3244243,87.4375,36.23529412,63.65306122,9.989785253,9.989785253,1.746872431,1,0,0,0,0
6309,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.526650704,9.989899525,1.302430341,293.9205487,20.31867257,87.45,36.33333333,63.65306122,9.989899525,9.989899525,1.747149928,1,0,0,0,0
6310,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.526650055,9.990007187,1.302430341,293.9334176,20.31325359,87.45625,36.43137255,63.63265306,9.990007187,9.759590419,1.747421028,1,0,0,0,0
6311,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.526649499,9.99010862,1.302430341,293.9307587,20.3081481,87.46875,36.51960784,63.63265306,9.99010862,10.03771604,1.747699853,1,0,0,0,0
6312,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.526649023,9.990204185,1.302430341,293.9541037,20.30333796,87.48125,36.58823529,63.63265306,9.990204185,9.572213569,1.747965748,1,0,0,0,0
6313,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.526648616,9.990294221,1.302430341,294.2389407,20.29880609,87.4875,36.52941176,63.63265306,9.990294221,4.890307362,1.74810159,1,0,0,0,0
6314,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.526648268,9.990379049,1.302430341,294.4911148,20.29453638,87.5,36.51960784,63.63265306,9.990379049,5.475219164,1.748253679,1,0,0,0,0
6315,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.52664797,9.99045897,1.302430341,294.6155818,20.29051369,87.5125,36.57843137,63.6122449,9.99045897,7.761885911,1.748469287,1,0,0,0,0
6316,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.526647716,9.990534267,1.302430341,294.8495934,20.2867237,87.525,36.55882353,63.6122449,9.990534267,5.800572693,1.748630414,1,0,0,0,0
6317,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.526647498,9.990605208,1.302430341,295.1023674,20.28315297,87.53125,36.51960784,63.6122449,9.990605208,5.464704155,1.748782212,1,0,0,0,0
6318,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.526647312,9.990672045,1.302430341,295.2919281,20.2797888,87.54375,36.54901961,63.6122449,9.990672045,6.596600773,1.74896545,1,0,0,0,0
6319,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.526647152,9.990735016,1.302430341,295.5014838,20.27661926,87.55625,36.52941176,63.6122449,9.990735016,6.238654646,1.749138746,1,0,0,0,0
6320,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.526647016,9.990794344,1.302430341,295.7597057,20.27363307,87.56875,36.48039216,63.59183673,9.990794344,5.367349017,1.749287839,1,0,0,0,0
6321,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.526646899,9.99085024,1.302430341,296.0483967,20.27081963,87.575,36.44117647,63.59183673,9.99085024,4.821857776,1.74942178,1,0,0,0,0
6322,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.526646799,9.990902902,1.302430341,296.2241616,20.26816896,87.5875,36.46078431,63.59183673,9.990902902,6.843844478,1.749611887,1,0,0,0,0
6323,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.526646714,9.990952518,1.302430341,296.3998779,20.26567162,87.6,36.44117647,63.59183673,9.990952518,6.844764274,1.749802019,1,0,0,0,0
6324,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.526646641,9.990999263,1.302430341,296.580619,20.26331876,87.60625,36.43137255,63.59183673,9.990999263,6.754842321,1.749989654,1,0,0,0,0
6325,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.526646578,9.991043304,1.302430341,296.6770155,20.26110201,87.61875,36.47058824,63.57142857,9.991043304,8.265070613,1.750219239,1,0,0,0,0
6326,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.526646525,9.991084797,1.302430341,296.9384137,20.2590135,87.63125,36.38235294,63.57142857,9.991084797,5.310768037,1.75036676,1,0,0,0,0
6327,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.526646479,9.99112389,1.302430341,297.1319075,20.25704581,87.64375,36.35294118,63.57142857,9.99112389,6.526630733,1.750548055,1,0,0,0,0
6328,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.52664644,9.991160722,1.302430341,297.2947759,20.25519195,87.65,36.33333333,63.57142857,9.991160722,7.075013242,1.750744584,1,0,0,0,0
6329,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.526646406,9.991195422,1.302430341,297.3755719,20.25344534,87.6625,36.39215686,63.57142857,9.991195422,8.544548609,1.750981932,1,0,0,0,0
6330,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.526646378,9.991228115,1.302430341,297.6201771,20.25179977,87.675,36.2745098,63.55102041,9.991228115,5.611588863,1.75113781,1,0,0,0,0
6331,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.526646353,9.991258917,1.302430341,297.8101139,20.25024939,87.68125,36.26470588,63.55102041,9.991258917,6.5904536,1.751320878,1,0,0,0,0
6332,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.526646332,9.991287937,1.302430341,297.9413427,20.24878871,87.69375,36.25490196,63.55102041,9.991287937,7.641645315,1.751533146,1,0,0,0,0
6333,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.526646314,9.991315279,1.302430341,298.1401321,20.24741252,87.70625,36.18627451,63.55102041,9.991315279,6.432004769,1.751711813,1,0,0,0,0
6334,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.526646299,9.991341038,1.302430341,298.3725644,20.24611595,87.71875,36.12745098,63.53061224,9.991341038,5.829656722,1.751873747,1,0,0,0,0
6335,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.526646286,9.991365307,1.302430341,298.4664927,20.24489439,87.725,36.14705882,63.53061224,9.991365307,8.309585567,1.752104569,1,0,0,0,0
6336,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.526646275,9.991388173,1.302430341,298.639132,20.24374349,87.7375,36.07843137,63.53061224,9.991388173,6.900293402,1.752296244,1,0,0,0,0
6337,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.526646265,9.991409715,1.302430341,298.7911455,20.24265918,87.75,36.05882353,63.53061224,9.991409715,7.269618472,1.752498178,1,0,0,0,0
6338,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.526646257,9.991430012,1.302430341,298.9437878,20.24163759,87.75625,36,63.53061224,9.991430012,7.258380148,1.7526998,1,0,0,0,0
6339,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.52664625,9.991449134,1.302430341,299.0817166,20.2406751,87.76875,35.97058824,63.51020408,9.991449134,7.521843474,1.75290874,1,0,0,0,0
6340,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.526646244,9.99146715,1.302430341,299.2936109,20.23976829,87.78125,35.88235294,63.51020408,9.99146715,6.197514308,1.753080893,1,0,0,0,0
6341,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.526646239,9.991484124,1.302430341,299.4352996,20.23891394,87.79375,35.8627451,63.51020408,9.991484124,7.454557713,1.753287964,1,0,0,0,0
6342,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.526646234,9.991500115,1.302430341,299.6344915,20.23810902,87.8,35.76470588,63.51020408,9.991500115,6.42498287,1.753466436,1,0,0,0,0
6343,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.526646231,9.991515182,1.302430341,299.8630178,20.23735066,87.8125,35.68627451,63.51020408,9.991515182,5.899767526,1.753630318,1,0,0,0,0
6344,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.526646227,9.991529377,1.302430341,300.0369816,20.23663617,87.825,35.62745098,63.48979592,9.991529377,6.876719524,1.753821338,1,0,0,0,0
6345,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.526646225,9.991542751,1.302430341,300.1686706,20.23596301,87.8375,35.57843137,63.48979592,9.991542751,7.63366028,1.754033384,1,0,0,0,0
6346,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.526646222,9.991555351,1.302430341,300.3591773,20.2353288,87.84375,35.5,63.48979592,9.991555351,6.580546014,1.754216177,1,0,0,0,0
6347,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.52664622,9.991567222,1.302430341,300.5444991,20.23473128,87.85625,35.42156863,63.48979592,9.991567222,6.673393162,1.754401549,1,0,0,0,0
6348,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.526646219,9.991578407,1.302430341,300.61757,20.23416832,87.86875,35.40196078,63.48979592,9.991578407,8.683248977,1.754642751,1,0,0,0,0
6349,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.526646217,9.991588944,1.302430341,300.8045752,20.23363793,87.875,35.30392157,63.46938776,9.991588944,6.643273723,1.754827286,1,0,0,0,0
6350,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.526646216,9.991598872,1.302430341,300.8974076,20.23313822,87.8875,35.2745098,63.46938776,9.991598872,8.329441146,1.755058659,1,0,0,0,0
6351,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.526646215,9.991608226,1.302430341,301.0715579,20.23266742,87.9,35.17647059,63.46938776,9.991608226,6.873459104,1.755249589,1,0,0,0,0
6352,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.526646214,9.991617038,1.302430341,301.1741989,20.23222386,87.9125,35.11764706,63.46938776,9.991617038,8.153837005,1.755476084,1,0,0,0,0
6353,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.526646213,9.991625341,1.302430341,301.3390659,20.23180596,87.91875,35.03921569,63.44897959,9.991625341,7.039693066,1.755671631,1,0,0,0,0
