Time [s],SP_AV1 [bar],SP_AV2 [mm],SP_AV3 [bar],Kp1 [N/A],Ki1 [N/A],Kd1 [N/A],Kp2 [N/A],Ki2 [N/A],Kd2 [N/A],Kp3 [N/A],Ki3 [N/A],Kd3 [N/A],S1fake [bar],S5fake [bar],S6fake [mm],AV1fake [%],AV2fake [%],AV3fake [%],S1real [bar],S2real [m3/h],S5real [bar],S6real [mm],S7real [m3/h],AV1real [%],AV2real [%],AV3real [%],QwIN [m3/h],QwOUT [m3/h],VwOUT [m3],Plant NORMALSTARTUP [1/0],Attack [1/0],Plant SHUTDOWN [1/0],Plant OFF [1/0],Plant RESTART [1/0]
15676,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.933471453,10.38864231,1.412862773,345.7674423,23.75627136,44.3875,0,53.48979592,10.38864231,18.98752844,3.181216361,0,0,0,0,1
15677,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.933471453,10.38864255,1.410243242,345.2752371,23.97226394,44.5625,0,53.32653061,10.38864255,19.20154274,3.181749737,0,0,0,0,1
15678,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.933471453,10.38864278,1.408378849,344.6904929,24.02111306,44.7375,0,53.12244898,10.38864278,20.85844739,3.182329138,0,0,0,0,1
15679,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.933471453,10.38864299,1.406628416,344.0229241,24.07441251,44.9125,0,52.95918367,10.38864299,22.34141636,3.182949733,0,0,0,0,1
15680,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.933471453,10.38864319,1.405260632,343.3579425,24.09359667,45.08125,0,52.75510204,10.38864319,22.29509292,3.183569041,0,0,0,0,1
15681,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.933471453,10.38864338,1.403402599,342.8240562,24.14594292,45.25625,0,52.57142857,10.38864338,19.9478408,3.184123148,0,0,0,0,1
15682,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.933471453,10.38864356,1.40135427,342.1856823,24.37255485,45.43125,0,52.42857143,10.38864356,21.81868425,3.184729222,0,0,0,0,1
15683,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.933471453,10.38864373,1.400307371,341.656648,24.43927,45.60625,0,52.2244898,10.38864373,19.86096642,3.185280916,0,0,0,0,1
15684,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.933471453,10.38864389,1.398523024,341.0824078,24.59112949,45.775,0,52.06122449,10.38864389,20.6703751,3.185855093,0,0,0,0,1
15685,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.933471453,10.38864404,1.396397404,340.720556,24.67724899,45.95,0,51.89795918,10.38864404,16.86757559,3.186323637,0,0,0,0,1
15686,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.933471453,10.38864418,1.394595269,340.1775047,24.77452438,46.125,0,51.73469388,10.38864418,20.11194029,3.186882302,0,0,0,0,1
15687,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.933471453,10.38864431,1.392584687,339.5810492,24.88845462,46.3,0,51.6122449,10.38864431,21.06813894,3.187467528,0,0,0,0,1
15688,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.933471453,10.38864444,1.391178136,339.1112556,24.97443791,46.46875,0,51.44897959,10.38864444,18.80026648,3.187989757,0,0,0,0,1
15689,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.933471453,10.38864455,1.389475504,338.5787346,25.06363256,46.64375,0,51.30612245,10.38864455,19.92339636,3.188543185,0,0,0,0,1
15690,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.933471453,10.38864466,1.388078999,337.9736263,25.14238308,46.81875,0,51.14285714,10.38864466,21.22306708,3.189132715,0,0,0,0,1
15691,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.933471453,10.38864477,1.386628656,337.3051796,25.35123876,46.99375,0,51,10.38864477,22.35713688,3.189753746,0,0,0,0,1
15692,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.933471453,10.38864487,1.384995354,336.9041911,25.44735782,47.1625,0,50.85714286,10.38864487,17.56831633,3.190241755,0,0,0,0,1
15693,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.933471453,10.38864496,1.383433289,336.2008372,25.54050836,47.3375,0,50.71428571,10.38864496,22.98214808,3.190880148,0,0,0,0,1
15694,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.933471453,10.38864505,1.381791698,335.7038719,25.63485343,47.5125,0,50.59183673,10.38864505,19.2867745,3.191415892,0,0,0,0,1
15695,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.933471453,10.38864513,1.380919031,335.1419792,25.80789024,47.6875,0,50.42857143,10.38864513,20.44929521,3.191983928,0,0,0,0,1
15696,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.933471453,10.38864521,1.37942214,334.4570597,25.9188081,47.85625,0,50.30612245,10.38864521,22.65208167,3.192613152,0,0,0,0,1
15697,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.933471453,10.38864528,1.377472199,333.7912265,26.01340299,48.03125,0,50.18367347,10.38864528,22.31034285,3.193232884,0,0,0,0,1
15698,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.933471453,10.38864535,1.375230016,333.2066626,26.10774385,48.20625,0,50.08163265,10.38864535,20.8552217,3.193812196,0,0,0,0,1
15699,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.933471453,10.38864541,1.373077662,332.7079807,26.2022831,48.38125,0,50,10.38864541,19.31751047,3.194348793,0,0,0,0,1
15700,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.933471453,10.38864547,1.371291074,332.075588,26.29685471,48.55,0,49.89795918,10.38864547,21.71159319,3.194951893,0,0,0,0,1
15701,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.933471453,10.38864553,1.370116974,331.6697032,26.37834879,48.725,0,49.75510204,10.38864553,17.65598491,3.195442337,0,0,0,0,1
15702,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.933471453,10.38864559,1.368149273,331.3382305,26.45493891,48.9,0,49.67346939,10.38864559,16.32364144,3.195895772,0,0,0,0,1
15703,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.933471453,10.38864564,1.366461141,330.8847965,26.56036156,49.075,0,49.57142857,10.38864564,18.50735017,3.196409865,0,0,0,0,1
15704,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.933471453,10.38864568,1.364775093,330.4528858,26.63579785,49.25,0,49.48979592,10.38864568,18.121977,3.196913253,0,0,0,0,1
15705,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.933471453,10.38864573,1.362389898,329.9069693,26.7080503,49.41875,0,49.42857143,10.38864573,20.16324305,3.197473343,0,0,0,0,1
15706,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.933471453,10.38864577,1.359933627,329.4706266,26.80791624,49.59375,0,49.36734694,10.38864577,18.20133175,3.197978936,0,0,0,0,1
15707,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.933471453,10.38864581,1.358005483,328.687338,26.92001081,49.76875,0,49.30612245,10.38864581,24.41337422,3.198657085,0,0,0,0,1
15708,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.933471453,10.38864585,1.355956801,328.0894221,26.99752279,49.94375,0,49.24489796,10.38864585,21.09428884,3.199243037,0,0,0,0,1
15709,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.933471453,10.38864589,1.353481378,327.6474479,27.070383,50.1125,0,49.20408163,10.38864589,18.30216349,3.199751431,0,0,0,0,1
15710,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.933471453,10.38864592,1.35154006,327.1014754,27.14281386,50.2875,0,49.14285714,10.38864592,20.16424591,3.200311549,0,0,0,0,1
15711,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.933471453,10.38864595,1.349252257,326.714283,27.26710778,50.4625,0,49.10204082,10.38864595,17.32129919,3.200792696,0,0,0,0,1
15712,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.933471453,10.38864598,1.347487798,326.2144045,27.34363971,50.6375,0,49.06122449,10.38864598,19.33893608,3.201329889,0,0,0,0,1
15713,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.933471453,10.38864601,1.345998989,325.5922105,27.41424452,50.80625,0,49,10.38864601,21.52898671,3.201927916,0,0,0,0,1
15714,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.933471453,10.38864604,1.344573328,325.0053464,27.48369814,50.98125,0,48.93877551,10.38864604,20.89640731,3.202508372,0,0,0,0,1
15715,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.933471453,10.38864606,1.342682672,324.4632306,27.552584,51.15625,0,48.89795918,10.38864606,20.09519211,3.203066572,0,0,0,0,1
15716,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.933471453,10.38864608,1.341039989,324.0498505,27.62087903,51.33125,0,48.87755102,10.38864608,17.79018829,3.203560743,0,0,0,0,1
15717,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.933471453,10.38864611,1.339341429,323.5773237,27.6798409,51.5,0,48.83673469,10.38864611,18.84920591,3.204084333,0,0,0,0,1
15718,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.933471453,10.38864613,1.338350224,323.0437063,27.73587443,51.675,0,48.7755102,10.38864613,19.94302891,3.204638306,0,0,0,0,1
15719,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.933471453,10.38864615,1.336826496,322.6891197,27.78947942,51.85,0,48.75510204,10.38864615,16.73749479,3.205103236,0,0,0,0,1
15720,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.933471453,10.38864617,1.33547352,322.2204802,27.84044296,52.025,0,48.71428571,10.38864617,18.77960413,3.205624892,0,0,0,0,1
15721,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.933471453,10.38864618,1.333826742,321.7438562,27.88841946,52.19375,0,48.67346939,10.38864618,18.92256606,3.206150518,0,0,0,0,1
15722,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.933471453,10.3886462,1.332658102,321.197108,28.0136762,52.36875,0,48.65306122,10.3886462,20.17813505,3.206711022,0,0,0,0,1
15723,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.933471453,10.38864621,1.331131173,320.5424118,28.09248208,52.54375,0,48.63265306,10.38864621,22.11093656,3.207325215,0,0,0,0,1
15724,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.933471453,10.38864623,1.33017494,320.0721548,28.15191669,52.71875,0,48.59183673,10.38864623,18.80856541,3.207847675,0,0,0,0,1
15725,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.933471453,10.38864624,1.328846959,319.5069149,28.2123229,52.8875,0,48.57142857,10.38864624,20.5092277,3.208417376,0,0,0,0,1
15726,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.933471453,10.38864626,1.328278647,319.0224112,28.27430289,53.0625,0,48.53061224,10.38864626,19.06365163,3.208946922,0,0,0,0,1
15727,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.933471453,10.38864627,1.32703274,318.6011042,28.33861679,53.2375,0,48.51020408,10.38864627,17.93211908,3.209445036,0,0,0,0,1
15728,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.933471453,10.38864628,1.326022463,318.1705948,28.39277356,53.4125,0,48.48979592,10.38864628,18.09688742,3.209947727,0,0,0,0,1
15729,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.933471453,10.38864629,1.325435187,317.6374359,28.44282214,53.5875,0,48.44897959,10.38864629,19.93481966,3.210501472,0,0,0,0,1
15730,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.933471453,10.3886463,1.324834996,317.2045622,28.49130638,53.75625,0,48.40816327,10.3886463,18.13922007,3.21100534,0,0,0,0,1
15731,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.933471453,10.38864631,1.32409266,316.6209805,28.53780362,53.93125,0,48.3877551,10.38864631,20.83763644,3.211584163,0,0,0,0,1
15732,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.933471453,10.38864632,1.323505181,316.2833297,28.58172041,54.10625,0,48.34693878,10.38864632,16.43426063,3.21204067,0,0,0,0,1
15733,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.933471453,10.38864633,1.322762756,315.8558492,28.62223768,54.28125,0,48.30612245,10.38864633,18.04265523,3.212541855,0,0,0,0,1
15734,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.933471453,10.38864634,1.32199636,315.4001306,28.66048171,54.45,0,48.28571429,10.38864634,18.54825647,3.213057084,0,0,0,0,1
15735,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.933471453,10.38864634,1.321597292,314.9503478,28.6967583,54.625,0,48.26530612,10.38864634,18.44197638,3.213569361,0,0,0,0,1
15736,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.933471453,10.38864635,1.320778659,314.6277323,28.73100029,54.8,0,48.2244898,10.38864635,16.16505465,3.214018391,0,0,0,0,1
15737,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.933471453,10.38864636,1.32029616,314.3708505,28.76319973,54.975,0,48.20408163,10.38864636,14.98809729,3.214434727,0,0,0,0,1
15738,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.933471453,10.38864636,1.319469266,314.0813635,28.79344629,55.14375,0,48.18367347,10.38864636,15.57189115,3.214867279,0,0,0,0,1
15739,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.933471453,10.38864637,1.318559136,313.709341,28.82198105,55.31875,0,48.18367347,10.38864637,17.0496836,3.215340882,0,0,0,0,1
15740,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.933471453,10.38864638,1.317390707,313.2858385,28.84889761,55.49375,0,48.18367347,10.38864638,17.97142946,3.215840088,0,0,0,0,1
15741,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.933471453,10.38864638,1.316772887,312.9719406,28.87425416,55.66875,0,48.16326531,10.38864638,16.00896665,3.216284782,0,0,0,0,1
15742,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.933471453,10.38864639,1.316038152,312.7030691,28.89812981,55.8375,0,48.14285714,10.38864639,15.20277207,3.216707081,0,0,0,0,1
15743,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.933471453,10.38864639,1.31510713,312.2847337,28.92061815,56.0125,0,48.14285714,10.38864639,17.8789129,3.217203717,0,0,0,0,1
15744,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.933471453,10.3886464,1.314385022,311.9045913,28.94181346,56.1875,0,48.12244898,10.3886464,17.19506988,3.217681358,0,0,0,0,1
15745,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.933471453,10.3886464,1.313693658,311.5805112,28.96178553,56.3625,0,48.14285714,10.3886464,16.19127826,3.218131116,0,0,0,0,1
15746,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.933471453,10.3886464,1.312825306,311.1810377,28.98060019,56.53125,0,48.12244898,10.3886464,17.54119189,3.218618371,0,0,0,0,1
15747,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.933471453,10.38864641,1.312119486,310.7887038,28.99832452,56.70625,0,48.12244898,10.38864641,17.41335786,3.219102075,0,0,0,0,1
15748,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.933471453,10.38864641,1.310886012,310.3891609,29.01502364,56.88125,0,48.14285714,10.38864641,17.54243451,3.219589365,0,0,0,0,1
15749,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.933471453,10.38864641,1.309977142,310.034599,29.03075789,57.05625,0,48.16326531,10.38864641,16.7370528,3.220054283,0,0,0,0,1
15750,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.933471453,10.38864642,1.308952126,309.6181066,29.04558196,57.225,0,48.16326531,10.38864642,17.84591414,3.220550003,0,0,0,0,1
15751,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.933471453,10.38864642,1.30815675,309.2506475,29.05954803,57.4,0,48.16326531,10.38864642,16.96797629,3.221021336,0,0,0,0,1
15752,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.933471453,10.38864642,1.307193829,308.8304921,29.07270601,57.575,0,48.18367347,10.38864642,17.91149991,3.221518878,0,0,0,0,1
15753,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.933471453,10.38864643,1.306410215,308.3943648,29.08510292,57.75,0,48.18367347,10.38864643,18.19747569,3.222024363,0,0,0,0,1
15754,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.933471453,10.38864643,1.305588653,308.0229526,29.0967828,57.925,0,48.2244898,10.38864643,17.03875628,3.222497662,0,0,0,0,1
15755,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.932159111,10.38864643,1.304663291,307.6266836,29.10778696,58.09375,0,48.2244898,10.38864643,17.48381557,3.222983323,0,0,0,0,1
15756,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.930628046,10.38864643,1.303588134,307.2591927,29.15282112,58.20625,0,48.26530612,10.38864643,16.96854567,3.223454672,0,0,0,0,1
15757,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.930154145,10.38864643,1.302662082,306.8067673,29.16736664,58.375,0,48.28571429,10.38864643,18.48929204,3.223968263,0,0,0,0,1
15758,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.929601261,10.38864644,1.301625372,306.4001237,29.18314341,58.55,0,48.30612245,10.38864644,17.66957208,3.224459085,0,0,0,0,1
15759,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.928956229,10.38864644,1.300692841,306.0199207,29.20215015,58.71875,0,48.32653061,10.38864644,17.19615496,3.224936756,0,0,0,0,1
15760,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.928422415,10.38864644,1.299465319,305.6818826,29.24137805,58.8875,0,48.36734694,10.38864644,16.44119533,3.225393456,0,0,0,0,1
15761,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.92805481,10.38864644,1.298418751,305.3431638,29.25597656,59.05625,0,48.42857143,10.38864644,16.45338322,3.225850494,0,0,0,0,1
15762,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.927704921,10.38864644,1.297474865,304.9152416,29.29666913,59.23125,0,48.44897959,10.38864644,18.05056395,3.226351899,0,0,0,0,1
15763,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.927388864,10.38864644,1.296340284,304.5551118,29.31821955,59.4,0,48.48979592,10.38864644,16.8367457,3.226819586,0,0,0,0,1
15764,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.927127636,10.38864645,1.295365125,304.1476619,29.34073224,59.56875,0,48.55102041,10.38864645,17.68400884,3.227310808,0,0,0,0,1
15765,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.92691184,10.38864645,1.294479737,303.7337896,29.36382925,59.7375,0,48.59183673,10.38864645,17.79900146,3.227805225,0,0,0,0,1
15766,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.926721345,10.38864645,1.293500176,303.4236663,29.38423779,59.9125,0,48.63265306,10.38864645,15.94138277,3.228248041,0,0,0,0,1
15767,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.926557416,10.38864645,1.292680879,303.1271934,29.41028133,60.08125,0,48.67346939,10.38864645,15.6969733,3.228684068,0,0,0,0,1
15768,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.926418841,10.38864645,1.291603371,302.7943973,29.46321669,60.25,0,48.73469388,10.38864645,16.34733769,3.229138161,0,0,0,0,1
15769,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.926300708,10.38864645,1.290742861,302.4980009,29.48738288,60.425,0,48.7755102,10.38864645,15.69560357,3.22957415,0,0,0,0,1
15770,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.926198853,10.38864645,1.289748944,302.2025888,29.51182466,60.59375,0,48.83673469,10.38864645,15.67797975,3.23000965,0,0,0,0,1
15771,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.926111771,10.38864645,1.288993933,301.864108,29.53649056,60.7625,0,48.89795918,10.38864645,16.44912185,3.23046657,0,0,0,0,1
15772,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.926037497,10.38864645,1.288031456,301.5620865,29.56186602,60.93125,0,48.95918367,10.38864645,15.7963206,3.230905356,0,0,0,0,1
15773,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.92597394,10.38864645,1.286996486,301.2830915,29.58713014,61.10625,0,49.02040816,10.38864645,15.3840327,3.231332691,0,0,0,0,1
15774,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.925919478,10.38864646,1.286472454,300.9669707,29.60778238,61.275,0,49.06122449,10.38864646,16.0487676,3.23177849,0,0,0,0,1
15775,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.925872916,10.38864646,1.285804179,300.5765195,29.62784896,61.44375,0,49.12244898,10.38864646,17.37964829,3.232261258,0,0,0,0,1
15776,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.925833107,10.38864646,1.28493406,300.3006931,29.64718634,61.61875,0,49.18367347,10.38864646,15.32729915,3.232687016,0,0,0,0,1
15777,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.925799042,10.38864646,1.284085012,299.9639809,29.66563564,61.7875,0.088235294,49.24489796,10.38864646,16.4174552,3.233143056,0,0,0,0,1
15778,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.925769892,10.38864646,1.282962059,299.6768614,29.68293058,61.95625,0.176470588,49.32653061,10.38864646,15.52950132,3.233574431,0,0,0,0,1
15779,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.925744961,10.38864646,1.282049359,299.427481,29.72106398,62.125,0.284313725,49.3877551,10.38864646,14.85378534,3.233987037,0,0,0,0,1
15780,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.925723635,10.38864646,1.28147646,299.0883123,29.73994425,62.3,0.450980392,49.44897959,10.38864646,16.46143866,3.234444299,0,0,0,0,1
15781,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.92570539,10.38864646,1.280604189,298.8124791,29.7586268,62.46875,0.549019608,49.53061224,10.38864646,15.3274209,3.23487006,0,0,0,0,1
15782,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.925689781,10.38864646,1.28062106,298.4680994,29.77720021,62.6375,0.725490196,49.57142857,10.38864646,16.55474126,3.235329914,0,0,0,0,1
