Time [s],SP_AV1 [bar],SP_AV2 [mm],SP_AV3 [bar],Kp1 [N/A],Ki1 [N/A],Kd1 [N/A],Kp2 [N/A],Ki2 [N/A],Kd2 [N/A],Kp3 [N/A],Ki3 [N/A],Kd3 [N/A],S1fake [bar],S5fake [bar],S6fake [mm],AV1fake [%],AV2fake [%],AV3fake [%],S1real [bar],S2real [m3/h],S5real [bar],S6real [mm],S7real [m3/h],AV1real [%],AV2real [%],AV3real [%],QwIN [m3/h],QwOUT [m3/h],VwOUT [m3],Plant NORMALSTARTUP [1/0],Attack [1/0],Plant SHUTDOWN [1/0],Plant OFF [1/0],Plant RESTART [1/0]
15485,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.473675327,9.983876127,1.295425636,308.1914004,20.94170436,87.36875,16.20588235,59.57142857,9.983876127,13.8384855,2.964618885,0,0,0,0,1
15486,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.508851741,9.997652235,1.295168688,308.0495669,21.08339869,89.35,16.10784314,59.57142857,9.997652235,12.53717128,2.96496714,0,0,0,0,1
15487,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.506891777,9.997416582,1.295168688,307.7996944,21.13148354,89.3625,16.11764706,59.59183673,9.997416582,14.47136648,2.965369122,0,0,0,0,1
15488,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.503608421,9.994841013,1.295168688,307.5109925,21.13600963,89.3125,16.12745098,59.59183673,9.994841013,15.16402864,2.965790345,0,0,0,0,1
15489,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.507719947,9.994286516,1.295168688,307.2298591,21.17609516,89.325,16.10784314,59.6122449,9.994286516,15.02796067,2.966207788,0,0,0,0,1
15490,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.51339405,9.993305505,1.295168688,306.9392716,21.2112819,89.33125,16.11764706,59.6122449,9.993305505,15.19625467,2.966629907,0,0,0,0,1
15491,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.514151102,9.994877068,1.295168688,306.7093523,21.25621148,89.34375,16.07843137,59.63265306,9.994877068,14.11156629,2.967021895,0,0,0,0,1
15492,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.515360989,9.99441454,1.295168688,306.3142819,21.28501362,89.35625,16.17647059,59.63265306,9.99441454,17.06812283,2.967496009,0,0,0,0,1
15493,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.517319751,9.9939142,1.295168688,306.1617075,21.31060196,89.3625,16.06862745,59.65306122,9.9939142,12.72574832,2.967849502,0,0,0,0,1
15494,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.518919718,9.993759731,1.295168688,305.868862,21.33970069,89.375,16.12745098,59.67346939,9.993759731,15.23713823,2.968272756,0,0,0,0,1
15495,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.519840663,9.993671934,1.295168688,305.5113136,21.36696827,89.3875,16.18627451,59.67346939,9.993671934,16.3955514,2.968728188,0,0,0,0,1
15496,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.520788923,9.993733005,1.295168688,305.3317383,21.392916,89.4,16.1372549,59.69387755,9.993733005,13.20901638,2.969095105,0,0,0,0,1
15497,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.521693579,9.993542328,1.295168688,305.0792085,21.41570009,89.40625,16.17647059,59.69387755,9.993542328,14.515071,2.969498302,0,0,0,0,1
15498,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.512939062,9.993396959,1.295168688,304.8793323,21.43748117,89.41875,16.14705882,59.71428571,9.993396959,13.57216655,2.969875306,0,0,0,0,1
15499,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.511942285,9.987167422,1.295168688,304.6946701,21.39196104,88.95,16.16666667,59.71428571,9.987167422,13.29353139,2.970244571,0,0,0,0,1
15500,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.510625889,9.992212034,1.295168688,304.5359278,21.46733776,89.41875,16.12745098,59.73469388,9.992212034,12.83448198,2.970601084,0,0,0,0,1
15501,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.50893205,9.985825387,1.295168688,304.3307805,21.41739934,88.95,16.15686275,59.73469388,9.985825387,13.65897366,2.9709805,0,0,0,0,1
15502,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.506805129,9.990650781,1.295168688,304.1738761,21.48814657,89.41875,16.12745098,59.75510204,9.990650781,12.80001325,2.971336056,0,0,0,0,1
15503,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.505782807,9.984025527,1.295168688,303.8999549,21.43355431,88.95,16.2254902,59.7755102,9.984025527,14.88856574,2.971749627,0,0,0,0,1
15504,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.514239715,9.988606952,1.295168688,303.6946603,21.4995665,89.4125,16.20588235,59.7755102,9.988606952,13.66439262,2.972129194,0,0,0,0,1
15505,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.473872159,9.988846873,1.295168688,303.5898317,21.51750075,89.425,16.18627451,59.79591837,9.988846873,11.86579573,2.972458799,0,0,0,0,1
15506,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.468028844,9.974268243,1.295168688,303.3615355,21.48302791,87.36875,16.23529412,59.79591837,9.974268243,14.06189597,2.972849408,0,0,0,0,1
15507,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.50253599,9.986359822,1.295210622,303.1729655,21.53679934,89.35,16.24509804,59.81632653,9.986359822,13.36269268,2.973220593,0,0,0,0,1
15508,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.501994854,9.985644662,1.295168688,302.9731601,21.54490814,89.3625,16.29411765,59.81632653,9.985644662,13.56314658,2.973597348,0,0,0,0,1
15509,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.499954044,9.985914518,1.295168688,302.6842244,21.56346711,89.36875,16.3627451,59.83673469,9.985914518,15.15928832,2.974018439,0,0,0,0,1
15510,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.504301025,9.98546578,1.295168688,302.4733727,21.57411721,89.38125,16.39215686,59.85714286,9.98546578,13.76075094,2.974400682,0,0,0,0,1
15511,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.510346388,9.984902264,1.295173693,302.3115764,21.58355328,89.39375,16.41176471,59.85714286,9.984902264,12.88185387,2.974758511,0,0,0,0,1
15512,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.511648121,9.986674601,1.295173693,302.0537744,21.60030751,89.4,16.48039216,59.87755102,9.986674601,14.60260165,2.975164139,0,0,0,0,1
15513,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.513256999,9.986727064,1.295173693,301.841795,21.61089221,89.4125,16.52941176,59.87755102,9.986727064,13.78220362,2.975546978,0,0,0,0,1
15514,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.474504298,9.986907464,1.295173693,301.6754494,21.62188955,89.425,16.55882353,59.89795918,9.986907464,12.96531397,2.975907126,0,0,0,0,1
15515,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.469538176,9.973055185,1.295173693,301.4591262,21.58879329,87.36875,16.6372549,59.89795918,9.973055185,13.84630718,2.976291745,0,0,0,0,1
15516,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.503706669,9.985004523,1.295215627,301.2518631,21.63407264,89.35,16.69607843,59.91836735,9.985004523,13.69603605,2.976672191,0,0,0,0,1
15517,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.502383093,9.985021566,1.295173693,301.0646245,21.64249254,89.35625,16.73529412,59.91836735,9.985021566,13.3375158,2.977042677,0,0,0,0,1
15518,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.500570775,9.98474606,1.295166859,300.7599947,21.64952337,89.36875,16.87254902,59.93877551,9.98474606,15.43912164,2.977471542,0,0,0,0,1
15519,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.504915188,9.984415893,1.295166859,300.4840716,21.6559619,89.38125,16.95098039,59.95918367,9.984415893,14.92479999,2.97788612,0,0,0,0,1
15520,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.510811357,9.984000631,1.295166859,300.2015017,21.66164062,89.3875,17.07843137,59.95918367,9.984000631,15.04339522,2.978303992,0,0,0,0,1
15521,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.511995472,9.985824871,1.295166859,300.0004023,21.67378185,89.4,17.11764706,59.97959184,9.985824871,13.58649577,2.978681394,0,0,0,0,1
15522,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.513597535,9.985961596,1.295166859,299.7640837,21.68040005,89.4125,17.21568627,59.97959184,9.985961596,14.21722985,2.979076317,0,0,0,0,1
15523,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.474798801,9.986118268,1.295166859,299.553936,21.68671796,89.425,17.30392157,60,9.986118268,13.74879836,2.979458228,0,0,0,0,1
15524,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.469779403,9.9723292,1.295166859,299.3091441,21.65008373,87.3625,17.42156863,60,9.9723292,14.3553113,2.979856987,0,0,0,0,1
15525,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.503910604,9.984332521,1.295208793,299.13941,21.69193737,89.34375,17.48039216,60.02040816,9.984332521,13.02340989,2.980218748,0,0,0,0,1
15526,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.502563127,9.984387836,1.295166859,298.9433949,21.69698683,89.35625,17.56862745,60.02040816,9.984387836,13.4940247,2.980593582,0,0,0,0,1
15527,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.500724059,9.98414833,1.295175453,298.7212873,21.70085432,89.36875,17.67647059,60.04081633,9.98414833,13.9609696,2.980981387,0,0,0,0,1
15528,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.505044935,9.983846119,1.295175453,298.4828769,21.70426337,89.375,17.81372549,60.06122449,9.983846119,14.2525679,2.981377292,0,0,0,0,1
15529,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.510922524,9.983467427,1.295175453,298.285692,21.7071876,89.3875,17.88235294,60.06122449,9.983467427,13.51404948,2.981752682,0,0,0,0,1
15530,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.512091177,9.985323798,1.295175453,298.1130527,21.71670491,89.4,17.98039216,60.08163265,9.985323798,13.07641857,2.982115916,0,0,0,0,1
15531,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.513679185,9.985489011,1.295175453,298.0191244,21.72083284,89.4125,18.02941176,60.08163265,9.985489011,11.66726875,2.982440007,0,0,0,0,1
15532,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.506354884,9.98567254,1.295175453,297.8274838,21.72480717,89.41875,18.14705882,60.10204082,9.98567254,13.41698428,2.982812701,0,0,0,0,1
15533,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.506573209,9.979783245,1.295175453,297.6026518,21.66213265,88.95625,18.2745098,60.10204082,9.979783245,14.00538471,2.983201739,0,0,0,0,1
15534,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.505848324,9.98524943,1.295167774,297.4449199,21.72177753,89.41875,18.37254902,60.12244898,9.98524943,12.80942823,2.983557557,0,0,0,0,1
15535,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.504807848,9.9794031,1.295167774,297.2637572,21.65754252,88.95,18.48039216,60.14285714,9.9794031,13.22310876,2.983924865,0,0,0,0,1
15536,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.503329292,9.984559647,1.295167774,297.0107266,21.71434879,89.41875,18.64705882,60.14285714,9.984559647,14.51505511,2.984328061,0,0,0,0,1
15537,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.502825027,9.978261423,1.295167774,296.8303417,21.64660144,88.95,18.74509804,60.16326531,9.978261423,13.20804063,2.984694951,0,0,0,0,1
15538,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.50220033,9.983169567,1.295167774,296.6260185,21.70023382,89.41875,18.89215686,60.16326531,9.983169567,13.64156238,2.985073884,0,0,0,0,1
15539,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.501592331,9.977590624,1.295167774,296.3315374,21.63991735,88.95,19.05882353,60.18367347,9.977590624,15.25025443,2.985497502,0,0,0,0,1
15540,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.510539899,9.982457487,1.295167774,296.1327941,21.69294065,89.4125,19.19607843,60.18367347,9.982457487,13.54094258,2.985873639,0,0,0,0,1
15541,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.470771806,9.982966551,1.295167774,295.9254457,21.69884034,89.425,19.34313725,60.20408163,9.982966551,13.69552537,2.98625407,0,0,0,0,1
15542,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.465429603,9.968683265,1.295167774,295.6582695,21.65342227,87.36875,19.51960784,60.20408163,9.968683265,14.75245472,2.986663861,0,0,0,0,1
15543,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.500271009,9.981104675,1.295209708,295.3966668,21.69739241,89.35,19.68627451,60.2244898,9.981104675,14.66508299,2.987071224,0,0,0,0,1
15544,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.500050789,9.980760527,1.295167774,295.1276227,21.69691884,89.3625,19.8627451,60.24489796,9.980760527,14.7979766,2.987482279,0,0,0,0,1
15545,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.498302604,9.981288844,1.295167774,294.9236488,21.70641908,89.36875,19.99019608,60.24489796,9.981288844,13.63342747,2.987860985,0,0,0,0,1
15546,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.50289107,9.98109407,1.295167774,294.7340882,21.70866549,89.38125,20.16666667,60.26530612,9.98109407,13.37516355,2.988232518,0,0,0,0,1
15547,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.509134648,9.98078199,1.295167774,294.5474804,21.71030301,89.39375,20.31372549,60.26530612,9.98078199,13.32198179,2.988602573,0,0,0,0,1
15548,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.510611921,9.982798444,1.295167774,294.2473026,21.71978314,89.4,20.54901961,60.28571429,9.982798444,15.35746127,2.989029169,0,0,0,0,1
15549,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.51237211,9.983080739,1.295266035,294.1636056,21.72351493,89.4125,20.61764706,60.28571429,9.983080739,11.48166976,2.989348104,0,0,0,0,1
15550,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.473747167,9.983467441,1.295286005,293.9114315,21.72794761,89.425,20.83333333,60.30612245,9.983467441,14.49862733,2.989750844,0,0,0,0,1
15551,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.46888985,9.96981277,1.295286005,293.6207343,21.68870236,87.36875,21.06862745,60.30612245,9.96981277,15.17472611,2.990172364,0,0,0,0,1
15552,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.499724201,9.981950323,1.295327939,293.3511118,21.72820851,89.35,21.25490196,60.32653061,9.981950323,14.80952261,2.99058374,0,0,0,0,1
15553,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.494481537,9.980027958,1.295286005,293.2100199,21.67085942,89.1875,21.38235294,60.34693878,9.980027958,12.50626871,2.990931136,0,0,0,0,1
15554,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.491499775,9.979566211,1.295286005,293.2100199,21.66270547,89.1875,21.46078431,60.34693878,9.979566211,9.979566211,2.991208346,0,0,0,0,1
15555,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.494458543,9.978980456,1.29531063,293.2100199,21.65257056,89.1875,21.56862745,60.36734694,9.978980456,9.978980456,2.99148554,0,0,0,0,1
15556,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.498719991,9.978232625,1.29531063,293.2217453,21.64000772,89.19375,21.67647059,60.36734694,9.978232625,9.768290146,2.991756881,0,0,0,0,1
15557,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.498552623,9.979635935,1.295355168,293.2217453,21.63189195,89.19375,21.7745098,60.3877551,9.979635935,9.979635935,2.992034093,0,0,0,0,1
15558,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.499231138,9.979250203,1.295355168,293.2217453,21.61583919,89.2,21.88235294,60.3877551,9.979250203,9.979250203,2.992311295,0,0,0,0,1
15559,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.500519698,9.979120577,1.295355168,293.227824,21.60666915,89.2,21.99019608,60.40816327,9.979120577,9.870281872,2.992585469,0,0,0,0,1
15560,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.501529891,9.979046305,1.295355168,293.227824,21.59732976,89.2,22.09803922,60.42857143,9.979046305,9.979046305,2.992862665,0,0,0,0,1
15561,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.501998207,9.97905728,1.295366385,293.2374913,21.58812296,89.20625,22.19607843,60.42857143,9.97905728,9.80596494,2.993135053,0,0,0,0,1
15562,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.502572471,9.979194722,1.29545474,293.2560618,21.5794755,89.20625,22.2745098,60.44897959,9.979194722,9.646691199,2.993403017,0,0,0,0,1
15563,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.50312936,9.979121187,1.295605375,293.2560618,21.57073943,89.2125,22.39215686,60.42857143,9.979121187,9.979121187,2.993680214,0,0,0,0,1
15564,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.503564304,9.979099684,1.295621557,293.2660351,21.5632228,89.2125,22.5,60.44897959,9.979099684,9.800528435,2.993952451,0,0,0,0,1
15565,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.503903373,9.979096202,1.295621557,293.2953988,21.55598174,89.2125,22.57843137,60.44897959,9.979096202,9.453341177,2.994215044,0,0,0,0,1
15566,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.5042209,9.979104518,1.295621557,293.2953988,21.54909041,89.21875,22.68627451,60.46938776,9.979104518,9.979104518,2.994492242,0,0,0,0,1
15567,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.504495639,9.979112391,1.295621557,293.2953988,21.54258498,89.21875,22.79411765,60.46938776,9.979112391,9.979112391,2.994769439,0,0,0,0,1
15568,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.504723352,9.979098669,1.295621557,293.2953988,21.53643656,89.225,22.90196078,60.48979592,9.979098669,9.979098669,2.995046636,0,0,0,0,1
15569,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.504916526,9.979094916,1.295621557,293.3290265,21.53071941,89.225,22.98039216,60.48979592,9.979094916,9.376993265,2.995307108,0,0,0,0,1
15570,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.505085385,9.979094122,1.295621557,293.3290265,21.52530218,89.225,23.08823529,60.51020408,9.979094122,9.979094122,2.995584305,0,0,0,0,1
15571,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.505229466,9.979093775,1.295621557,293.3316753,21.52018892,89.23125,23.19607843,60.51020408,9.979093775,9.931667194,2.995860185,0,0,0,0,1
15572,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.50535177,9.979091985,1.295621557,293.3398591,21.51537201,89.23125,23.29411765,60.53061224,9.979091985,9.83256161,2.996133312,0,0,0,0,1
15573,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.505456507,9.979088583,1.295621557,293.3398591,21.51083651,89.2375,23.40196078,60.53061224,9.979088583,9.979088583,2.996410509,0,0,0,0,1
15574,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.505546504,9.979086902,1.295664606,293.3473423,21.50656984,89.2375,23.5,60.55102041,9.979086902,9.845100722,2.996683984,0,0,0,0,1
15575,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.505623357,9.979085567,1.29576261,293.3473423,21.50254491,89.2375,23.60784314,60.55102041,9.979085567,9.979085567,2.99696118,0,0,0,0,1
15576,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.505689005,9.979084141,1.29576261,293.3473423,21.49875203,89.24375,23.71568627,60.55102041,9.979084141,9.979084141,2.997238377,0,0,0,0,1
15577,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.505745211,9.979082535,1.29576261,293.3473423,21.49517922,89.24375,23.81372549,60.57142857,9.979082535,9.979082535,2.997515574,0,0,0,0,1
15578,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.505793328,9.97908096,1.29576261,293.3473423,21.49181375,89.25,23.92156863,60.57142857,9.97908096,9.97908096,2.997792771,0,0,0,0,1
15579,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.505834466,9.97907969,1.29576261,293.3473423,21.48864329,89.25,24.01960784,60.59183673,9.97907969,9.97907969,2.998069967,0,0,0,0,1
15580,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.505869651,9.979078488,1.29576261,293.3473423,21.48565554,89.25,24.12745098,60.59183673,9.979078488,9.979078488,2.998347164,0,0,0,0,1
15581,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.505899758,9.979077308,1.29576261,293.3494149,21.48284064,89.25625,24.2254902,60.6122449,9.979077308,9.941967548,2.99862333,0,0,0,0,1
15582,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.505925516,9.979076169,1.29576261,293.3494149,21.48018874,89.25625,24.33333333,60.6122449,9.979076169,9.979076169,2.998900526,0,0,0,0,1
15583,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.505947548,9.979075108,1.29576261,293.3510909,21.47769033,89.2625,24.44117647,60.63265306,9.979075108,9.949066443,2.999176889,0,0,0,0,1
15584,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.505966394,9.979074133,1.29580767,293.3510909,21.47533642,89.2625,24.53921569,60.63265306,9.979074133,9.979074133,2.999454086,0,0,0,0,1
15585,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.505982518,9.979073207,1.29580767,293.3510909,21.47311861,89.2625,24.64705882,60.65306122,9.979073207,9.979073207,2.999731282,0,0,0,0,1
15586,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.505996312,9.979072326,1.29580767,293.3510909,21.47102912,89.26875,24.74509804,60.65306122,9.979072326,9.979072326,3.000008479,0,0,0,0,1
15587,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.506008111,9.979071496,1.29580767,293.3538716,21.46906054,89.26875,24.85294118,60.67346939,9.979071496,9.929283254,3.000284292,0,0,0,0,1
